date,time,title,content,ticker,source
2019-11-28,09:04:00,ACB phát hành thẻ chip nội địa,"Hai dòng thẻ mới của ACB đáp ứng Thông tư 41 của Ngân hàng Nhà nước, đồng thời gia tăng trải nghiệm và nâng cao tính an toàn trong giao dịch thẻ nội địa. Thẻ ACB Green và ACB Express áp dụng công nghệ thẻ chip VCCS theo tiêu chuẩn của Ngân hàng Nhà nước. Thông tin thẻ của khách hàng sẽ lưu trữ trên chip điện tử giúp giảm thiểu giả mạo, gian lận trong giao dịch thẻ, từ đó nâng cao tính an toàn và bảo mật thông tin. Bên cạnh đó, công nghệ giao dịch không tiếp xúc sẽ giúp đẩy nhanh tốc độ xử lý khi khách hàng giao dịch thanh toán. Bên cạnh việc áp dụng công nghệ tiên tiến, hai dòng thẻ chip nội địa mới này được ACB chú trọng hơn về mặt thiết kế với hình ảnh hiện đại, trẻ trung. Trên mặt thẻ là hình ảnh Trái Đất xanh, cá heo lượn sóng tinh tế, sinh động và truyền cảm hứng, truyền tải thông điệp ""Cùng ACB trân trọng Trái Đất này"". Để khuyến khích khách hàng thanh toán qua thẻ nội địa ACB, từ nay đến 30/11, khách hàng sử dụng thẻ sẽ có cơ hội nhận quà tặng qua chương trình ""Lướt thẻ nội địa ACB nhận ngàn quà tặng"" các ưu đãi khuyến mãi hấp dẫn khác. Cụ thể, thẻ chip ghi nợ nội địa ACB Green có phí thường niên thấp và được miễn cho nhiều nhóm khách hàng. Còn với chủ thẻ chip tín dụng nội địa ACB Express, ngân hàng tặng bộ ly giữ nhiệt cao cấp và túi vải canvas trong chương trình ""Sống xanh với bộ quà tặng Eco"". Ông Từ Tiến Phát - Phó tổng giám đốc ACB cho biết, đồng thời với việc phát hành thẻ chip nội địa, đơn vị cũng là một trong những ngân hàng đầu tiên chấp nhận thẻ chip VCCS tại hệ thống ATM và POS.",ACB,vnexpress:https://vnexpress.net/acb-phat-hanh-the-chip-noi-dia-4018854.html
2019-12-23,18:21:00,Cổ phiếu BID đạt mốc kỷ lục,"Chốt phiên giao dịch hôm nay (23/12), cổ phiếu BID của Ngân hàng Đầu tư và Phát triển Việt Nam (BIDV) tăng 4,7%, dẫn đầu đà tăng nhóm ngân hàng. Hơn 2,4 triệu cổ phiếu BID được khớp lệnh. Trong đó, nhà đầu tư nước ngoài mua ròng gần 745.000 cổ phiếu. Cổ phiếu BID nằm trong xu hướng tăng liên tiếp trong vòng nửa năm trở lại đây. Mức giá lập đỉnh mới cao hơn 42% so với cách đây 6 tháng và tăng 38% so với hồi đầu năm. Diễn biến cổ phiếu của BID đi ngược với dự báo gần đây của các công ty chứng khoán. Báo cáo mới nhất của Chứng khoán Bản Việt (VCSC) vào cuối tháng 10 dự báo giá mục tiêu của BID trong vòng một năm là khoảng 32.000 đồng. VCSC nhận định các chỉ số hoạt động kinh doanh cơ bản của BIDV đi ngược lại với sự tích cực của giá cổ phiếu. 9 tháng đầu năm, lãi sau thuế của BIDV giảm nhẹ so với cùng kỳ năm trước, đạt hơn 5.645 tỷ đồng. Lợi nhuận trên tài sản (ROA) và lợi nhuận trên vốn chủ sở hữu tính từ đầu năm đến hết 9 tháng đạt lần lượt 0,5% và 12,9%. NIM tiếp tục giảm còn 2,63%, mức thấp nhất kể từ năm 2013 do chi phí huy động tăng và lợi suất tài sản sinh lãi (IEA) giảm. VCSC cho biết BIDV là ngân hàng duy nhất cho đến nay báo cáo lợi suất IEA giảm. Thu nhập lãi thuần 9 tháng 2019 của BIDV cũng chỉ tăng 3,1% so với cùng kỳ, mức thấp nhất trong danh mục các ngân hàng mà công ty chứng khoán này theo dõi. Vào những tháng cuối năm, tin vui đến với BIDV khi nhà băng này hoàn tất bán 15% cổ phần cho nhà đầu tư KEB Hana Bank. Việc bán cổ phần nâng vốn điều lệ của BIDV lên hơn 40.220 tỷ đồng, giúp nhà băng đáp ứng được Thông tư 41 về tỷ lệ an toàn vốn theo Basel II trước thời hạn một tháng.",BID,vnexpress:https://vnexpress.net/co-phieu-bid-dat-moc-ky-luc-4031812.html
2019-12-11,10:04:00,BIDV gỡ được ‘nút thắt’ Basel II,"Ngân hàng Đầu tư và Phát triển Việt Nam (BIDV) vừa thông báo được Ngân hàng Nhà nước chấp thuận cho áp dụng Thông tư 41 về tỷ lệ an toàn vốn (CAR) tính theo Basel II từ đầu tháng 12. Ông Cấn Văn Lực, Kinh tế trưởng của BIDV cho biết, CAR sau bán cổ phần cho nhà đầu tư của BIDV theo Basel II đạt trên 8%. Tuy nhiên, việc bán cổ phần lần này chỉ giải quyết một phần nhu cầu vốn của ngân hàng. Ngân hàng vẫn còn ""room"" ngoại và trong năm tới sẽ tiếp tục kế hoạch bán cổ phần cho đối tác nước ngoài cùng với phát hành trái phiếu bổ sung vốn cấp 2. Như vậy, BIDV là ngân hàng thứ 18 được chấp thuận áp dụng triển khai Basel II về tỷ lệ an toàn vốn. Các nhà băng còn lại đã được áp dụng gồm Vietcombank, MB, Techcombank, ACB, VIB, MSB, HDBank, OCB, VPBank, TPBank, VietBank, Viet Capital Bank, SeABank và ShinhanBank, LienVietPostBank, NamABank, Standard Chartered Việt Nam. Chỉ còn chưa đến một tháng nữa là đến thời hạn bắt buộc áp dụng chuẩn mực Basel II về tỷ lệ an toàn vốn, tuy nhiên nhiều nhà băng trong đó có hai ""ông lớn"" là VietinBank và Agribank vẫn không có động thái mới do chưa thể tìm được ""lối ra""cho việc tăng vốn. Theo quy định mới, các nhà băng không có khả năng đáp ứng được tỷ lệ an toàn vốn theo Basel II đúng hạn đầu 2020 sẽ được Ngân hàng Nhà nước xem xét và gia hạn áp dụng chậm nhất kể từ đầu 2023.",BID,vnexpress:https://vnexpress.net/bidv-go-duoc-nut-that-basel-ii-4025662.html
2019-09-06,10:00:00,BIDV tặng quà người mua trái phiếu,"Ưu đãi tặng quà dành cho khách hàng đăng ký mua tối thiểu 5 trái phiếu kỳ hạn 7 năm (tương ứng 50 triệu đồng) hoặc một trái phiếu kỳ hạn 10 năm (tương ứng 10 triệu đồng). Với mỗi trái phiếu kỳ hạn 7 năm mệnh giá 10 triệu đồng, khách hàng được tặng 70.000 đồng. Với trái phiếu kỳ hạn 10 năm mệnh giá 10 triệu đồng, khách hàng được tặng 150.000 đồng. Đến hết ngày 26/9, ngoài việc hưởng lãi suất ưu đãi cộng thêm 1,2% một năm và 1,3% một năm tương ứng kỳ hạn 7 năm và 10 năm so với tiền gửi kỳ hạn 12 tháng, khách hàng sẽ nhận ngay quà tặng theo số lượng trái phiếu đã đặt mua. Đại diện Ngân hàng TMCP Đầu tư và Phát triển Việt Nam (BIDV) cho biết chương trình nhằm hỗ trợ khách hàng tối ưu hóa nguồn vốn đầu tư với khả năng sinh lời cao. BIDV nhận giải thưởng Ngân hàng Bán lẻ tốt nhất Việt Nam 5 năm liên tiếp (từ năm 2015 đến năm 2019) do tạp chíThe Asian Bankerbình chọn. Giải thưởng này là sự công nhận cho nỗ lực của BIDV trong việc cung cấp cho khách hàng những sản phẩm dịch vụ hiện đại, thân thiện, dẫn đầu xu thế công nghệ.",BID,vnexpress:https://vnexpress.net/bidv-tang-qua-nguoi-mua-trai-phieu-3980061.html
2019-08-21,14:09:00,BIDV tặng phí dịch vụ tin nhắn,"Đại diện nhà băng chia sẻ ưu đãi lần này nhằm gia tăng tối đa tiện ích sử dụng dịch vụ và giúp khách hàng quản lý tài khoản tiền gửi có kỳ hạn mọi lúc mọi nơi. Với dịch vụthông báo biến động số dư tài khoản tiền gửi qua tin nhắn (BSMS), khách hàng có thể quản lý các giao dịch tiền gửi bao gồm các sản phẩm tiền gửi có kỳ hạn, tiền gửi tiết kiệm, chứng chỉ tiền gửi thông qua tin nhắn gửi đến số điện thoại cá nhân đã đăng ký dịch vụ. Ngân hàng TMCP Đầu tư và Phát triển Việt Nam (BIDV) đã triển khai các dịch vụ như BIDV Online, BSMS... từ nhiều năm trước. Các tiện ích này giúp khách hàng tiết kiệm thời gian cho các giao dịch thanh toán hóa đơn, chuyển khoản, nạp tiền, theo dõi tài khoản mà không cần đến trực tiếp quầy. Dịch vụ BSMS - nhận tin nhắn ngân hàng qua điện thoại di động sẽ giúp các khách hàng cập nhật thông tin về tài khoản của mình, quản lý tài khoản mọi lúc mọi nơi và tránh những rủi ro tiềm ẩn về tài chính. BIDV đã nhận nhiều giải thưởng quan trọng như Ngân hàng Bán lẻ tốt nhất Việt Nam 5 năm liên tiếp 2015, 2016, 2017, 2018 và 2019 do Tạp chí The Asian Banker bình chọn; Ngân hàng bán lẻ tiêu biểu nhất Việt Nam 3 năm liên tiếp 2016, 2017 và 2018 do Hiệp hội Ngân hàng Việt Nam (VNBA) và Tổ chức dữ liệu quốc tế (IDG) bình chọn.",BID,vnexpress:https://vnexpress.net/bidv-tang-phi-dich-vu-tin-nhan-3980045.html
2019-09-06,00:00:00,BIDV ưu đãi người dùng QR Pay,"Các mã giảm giá có giá trị, điều kiện và thời gian hiệu lực khác nhau, áp dụng tại hơn 1.000 cửa hàng chấp nhận thanh toán, bao gồm nhiều thương hiệu nổi tiếng. Ở lĩnh vực điện máy có các đối tác Viettel Store, Phong Vũ, Hoàng Hà Mobile, Thế giới di động, MediaMart... Trong dịch vụ ẩm thực có các nhà hàng - Ẩm thực: Gogi, Kichi, Sumo BBQ, King BBQ, ThaiExpess, Tous Les Jours, Hoàng Yến Buffet, Baskin Robin... Ở lĩnh vực giải trí và du lịch, khách hàng có thể dùng mã giảm giá tại CGV và Vietravel. Cùng với đó là các đối tác cửa hàng lớn như siêu thị, cửa hàng dành cho mẹ và bé, thời trang... Ngoài ra nhà băng còn dành các ưu đãi dài hạn cho người dùng ứng dụng. Trong đó có miễn phí duy trì dịch vụ, tặng đến 0,2% một năm lãi suất khi gửi tiền online, tặng 20.000 đồng khi đăng ký đồng thời dịch vụ BIDV SmartBanking, BSMS, thẻ ghi nợ nội địa hoặc quốc tế. Miễn phí toàn bộ giao dịch qua BIDV SmartBanking cho khách hàng ưu tiên và nhiều ưu đãi theo gói tài khoản Nhận lương, Doanh nhân. Tính năng thanh toán bằng QR Pay trên ứng dụng BIDV SmartBanking giúp khách hàng giao dịch nhanh chóng, an toàn. Chỉ cần nhập mã giảm giá, khách hàng có thể tận hưởng ưu đãi lên tới một triệu đồng trên mỗi hóa đơn. Bên cạnh tính năng Qr-Pay, BIDV SmartBanking còn không ngừng cập nhật những tính năng, tiện ích mới với mục tiêu xây dựng hệ sinh thái tiêu dùng thông minh để đáp ứng mọi nhu cầu giao dịch tài chính của khách hàng. BIDV SmartBanking là ứng dụng ngân hàng giúp khách hàng giao dịch mọi lúc, mọi nơi, tương thích với tất cả các hệ điều hành, thiết bị smartphone, máy tính bảng. Ngoài ra, khách hàng có thể truy vấn thông tin tài khoản gồm tiền gửi thanh toán, tiết kiệm, tiền vay, tìm kiếm ATM hoặc chi nhánh, tra cứu tỷ giá, lãi suất... nhanh chóng, dễ dàng.",BID,vnexpress:https://vnexpress.net/bidv-uu-dai-nguoi-dung-qr-pay-3980043.html
2019-04-18,10:00:00,Vietbank đẩy mạnh đầu tư phát triển công nghệ số,"Với tỷ lệ người sử dụng Internet thuộc top đầu thế giới tính theo quy mô dân số với 84% người sử dụng điện thoại thông minh, Việt Nam đang bước vào kỷ nguyên của một cuộc cách mạng số. Trong đó, dịch vụ ngân hàng cũng không thể đứng ngoài cuộc trước làn sóng công nghệ này. Ông Hồ Phan Hải Triều - Phó tổng giám đốc phụ trách khối ngân hàng số của Vietbank nhìn nhận phát triển ngân hàng số ở Việt Nam hiện nay cần kế hoạch dài hạn. Hiện tại một số lượng lớn khách hàng vẫn quen sử dụng dịch vụ ngân hàng thông qua các kênh dịch vụ truyền thống nên Vietbank đã lựa chọn phương án đầu tư phát triển cho ngân hàng số song song với việc số hóa các sản phẩm dịch vụ ngân hàng truyền thống, tiến tới định hướng khách hàng chuyển sang dịch vụ không dùng tiền mặt. Trọng tâm chính mà Vietbank ưu tiên là đầu tư phát triển bộ máy nhân sự có chuyên môn công nghệ vững chắc để vận hành hệ thống hiện đại của ngân hàng số một cách an toàn và hiệu quả. Vietbank đã tiến hành thay đổi mạnh mẽ trong cơ cấu tổ chức và nhân sự với việc thành lập Khối Dịch vụ Ngân hàng số có chuyên môn tốt, được đào tạo và cập nhật các kiến thức công nghệ hiện đại. Bộ phậ này chuyên trách phát triển, vận hành các sản phẩm dịch vụ ngân hàng số, đáp ứng yêu cầu về công nghệ, bảo mật, tốc độ triển khai sản phẩm dịch vụ ra thị trường. Ngân hàng phát triển nền tảng công nghệ thông qua ba mũi nhọn chính gồm thay thế mới toàn bộ hệ thống phần mềm ngân hàng lõi Core Banking của Finastra, đầu tư mới toàn bộ hệ thống lõi cho thẻ của Cardzone, chuẩn bị thay thế Internet banking bằng hệ thống DC (digital channel) mới. Đồng thời nhà băng đẩy mạnh hợp tác với các đối tác lớn trong nước và quốc tế như Finastra, Cisco... nhằm mang đến những ứng dụng tích hợp các chức năng, tiện ích đa dạng cho khách hàng. Chiến lược kết hợp sức mạnh công nghệ của các đối tác, trong đó có các công ty công nghệ tài chính (Fintech) giúp Vietbank có các giải pháp công nghệ thông minh phục vụ khách hàng như: tổng đài thông minh xác thực khách hàng trực tuyến (eKYC), ứng dụng thanh toán QR code trên điện thoại thông minh, thanh toán bằng thẻ phi tiếp xúc (contactless). Yếu tố bảo mật cũng được chú trọng bằng việc đáp ứng các tiêu chuẩn bảo mật PCI – DSS trong thanh toán thẻ, hỗ trợ chứng thứ số CA, soft token cho các giao dịch tài chính trên các kênh ngân hàng số nhằm đem đến sự an tâm cho khách hàng khi sử dụng dịch vụ ngân hàng số của Vietbank. Ngân hàng đẩy mạnh số hóa các dịch vụ truyền thống, đưa các sản phẩm truyền thống như mở tài khoản, gửi, rút tiết kiệm, vay tiêu dùng lên các kênh ngân hàng số đồng nhất (Mobile Banking, Internet Banking, website...). Quy trình, thủ tục cung cấp dịch vụ ngân hàng được rút ngắn hướng tới mục tiêu nâng cao trải nghiệm, mang đến các tiện ích tối ưu, tiết kiệm thời gian và tiền bạc cho khách hàng. Vietbank mở rộng hệ sinh thái cho các sản phẩm dịch vụ của Vietbank thông qua các kết nối với trường học, bệnh viện,  khu căn hộ, các hệ thống thanh toán giao thông công cộng, đem lại tiện ích tất cả trong một khi khách hàng sử dụng dịch vụ ngân hàng số của Vietbank.",BID,vnexpress:https://vnexpress.net/vietbank-day-manh-dau-tu-phat-trien-cong-nghe-so-3910679.html
2019-07-12,14:35:00,FPT đầu tư phát triển tòa nhà thông minh IoT Hub,"Ngày 11/7 tại TP HCM, Homa Techs, nhà cung cấp thiết bị mạng IoT, đã công bố dòng sản phẩm IoT Hub Kết nối đa giao thức. Trong khi đó, với thế mạnh về công nghệ, kinh nghiệm và mạng lưới kinh doanh, FPT sẽ trở thành nhà đầu tư chiến lược để đưa sản phẩm ra khu vực châu Á, trọng tâm là Đông Nam Á. Ông Nguyễn Văn Khoa, Tổng Giám đốc FPT, chia sẻ: ""Trong hành trình 30 năm qua, FPT luôn trăn trở làm sao mang công nghệ giúp ích con người, mang lại giá trị tốt nhất cho cuộc sống. Những năm tiếp theo, chúng tôi tập trung vào chiến lược chuyển đổi số, mang đến sản phẩm và dịch vụ số. Với hệ sinh thái công nghệ, đối tác, khách hàng hiện có, FPT mong có thể kết nối sản phẩm và dịch vụ của Homa đến hàng triệu thiết bị và cùng phát triển hệ thống đến các đối tác của tập đoàn"". Trong khi đó, ông Nguyễn Đức Long, CEO Homa Techs, cho biết trong lĩnh vực vạn vật kết nối (IoT), để xây dựng một hệ sinh thái như Homa tốn rất nhiều chi phí đầu tư cho phần cứng, phần mềm, sản xuất... ""FPT không đơn giản là nhà đầu tư mà còn là hợp tác chiến lược để có thể cùng nhau đưa công nghệ và giải pháp của Homa ra toàn thế giới"", ông Long nhấn mạnh. Trong xu hướng nhà thông minh, người dùng ngày càng có nhu cầu mua sắm các thiết bị gia dụng có khả năng kết nối mạng như TV, camera an ninh, cảm biến, bộ điều khiển... Dòng sản phẩm IoT Hub Kết nối đa giao thức được phát triển trên công nghệ của Homa Techs và chipset kết nối mạng dựa trên trí tuệ nhân tạo của Qualcomm. Dòng sản phẩm này gồm Wi-Fi Router theo chuẩn Wi-Fi thế hệ thứ sáu, bộ điều khiển trung tâm thông minh kết nối đa giao thức, thiết bị tính toán cục bộ chạy thuật toán Trí tuệ nhân tạo tinh giản của Homa Techs trong việc phân tích hình ảnh, nhận dạng giọng nói, xử lý tín hiệu và các ứng dụng độc quyền khác.",BID,vnexpress:https://vnexpress.net/fpt-dau-tu-phat-trien-toa-nha-thong-minh-iot-hub-3951540.html
2019-12-13,16:50:00,Thaco đầu tư phát triển sản xuất phụ tùng ôtô và cơ khí,"Đây là chiến lược được Thaco  xác định ngay từ khi đầu tư vào Khu Kinh tế mở Chu Lai năm 2003. Công ty đã đầu tư xây dựng khu công nghiệp sản xuất linh kiện ôtô quy mô gần 100 ha. Tại đây có 12 nhà máy sản xuất linh kiện phụ tùng được chuyển giao công nghệ từ Nhật Bản, Hàn Quốc với máy móc thiết bị hiện đại và thực hiện quản trị thông minh xuyên suốt từ đặt hàng, sản xuất đến phân phối. Sản phẩm từ các nhà máy này bao gồm: linh kiện nội thất, ngoại thất xe bus, xe tải, xe du lịch; linh kiện composite; nhíp; kính; máy lạnh; la phông trần; tap-pi sàn; cản xe du lịch; thân vỏ ôtô; ghế và áo ghế; bộ dây điện; chassis và nhiều linh kiện khác. Các sản phẩm không chỉ cung cấp cho các nhà máy lắp ráp ôtô của Thaco và các doanh nghiệp trong nước mà còn xuất khẩu sang thị trường ASEAN và các nước trên thế giới. Đầu tư phát triển các nhà máy linh kiện phụ tùng, Thaco đã gia tăng tỷ lệ nội địa hóa một số mẫu xe lên trên 40%, đáp ứng tiêu chí hàm lượng khu vực RVC (Regional Value Content) để hưởng thuế suất 0% khi xuất khẩu sang thị trường ASEAN, đồng thời xuất khẩu linh kiện phụ tùng ôtô. Thị trường xuất khẩu chính gồm Hàn Quốc, Nhật Bản, Nga, Australia, Philippines, Kazakhstan, Malaysia, Singapore, Thổ Nhĩ Kỳ, Bangladesh, Thái Lan, Indonesia, Australia, Đức,...... Giá trị xuất khẩu linh kiện phụ tùng của Thaco năm 2018 đạt hơn 20 triệu USD. Trong thời gian tới, công ty sẽ mở rộng thị trường xuất khẩu sang Châu Âu và Châu Mỹ. Dự kiến năm 2019, giá trị xuất khẩu đạt 25 triệu USD. Hiện doanh nghiệp tiếp tục đầu tư xây dựng các nhà máy công nghiệp hỗ trợ mới theo hướng tự động hóa; thành lập các nhà máy sản xuất linh kiện phụ tùng xe Mazda khi sản lượng đủ lớn (50.000 xe một năm); liên doanh, liên kết với đối tác nước ngoài đầu tư các nhà máy sản xuất sản phẩm xuất khẩu tại Khu công nghiệp Thaco Chu Lai; hợp tác  với nhà cung cấp của Kia Motors để sản xuất linh kiện phụ tùng xe du lịch Kia có hàm lượng công nghệ cao; tham gia chuỗi cung ứng linh kiện OEM cho các nhà sản xuất lắp ráp ôtô tại Việt Nam và các đối tác Kia, Foton. Với chiến lược phát triển đa ngành, từ 2018 Thaco đã phát triển cơ khí thành ngành nghề sản xuất kinh doanh chính, cùng với sản xuất ôtô và linh kiện phụ tùng bổ trợ lẫn nhau. Theo ông Phạm Văn Tài - Tổng giám đốc Thaco, phát triển công nghiệp hỗ trợ trên nền tảng cơ khí chế tạo là định hướng chiến lược nhằm nâng cao khả năng cạnh tranh; tăng thu hút đầu tư trực tiếp nước ngoài; đẩy mạnh tiếp thu, chuyển giao công nghệ; tạo tiền đề phát triển các lĩnh vực khác; qua đó, thực hiện chiến lược nội địa hóa, tham gia sâu vào chuỗi giá trị toàn cầu. Đầu tư phát triển cơ khí, doanh nghiệp đã tận dụng hạ tầng công nghệ sẵn có về cơ khí ôtô để đa dạng hóa các sản phẩm. Công ty hình thành tổ hợp sản xuất và gia công cơ khí phục vụ sản xuất ôtô và linh kiện phụ tùng; đồng thời gia công cho các khách hàng lớn như Doosan Vina, General Electric (GE), Makitech (Nhật Bản), Agata, Three Stars và các công ty đến đầu tư tại miền Trung. Tổng giá trị Thaco gia công cho các doanh nghiệp này trong năm 2018 đạt 400 tỷ đồng. Trên nền tảng về công nghệ, thiết bị, kinh nghiệm sản xuất và quản trị sẵn có thời gian qua, công ty mở rộng sản xuấttừcơ khí phục vụ các lĩnh vực khác gồm: cơ khí nông lâm nghiệp, cơ khí xây dựng và cơ khí thiết bị công nghiệp. Tháng 3 năm nay, Thaco khởi công 2 dự án: Khu công nông - lâm nghiệp và khu công nghiệp cơ khí vào ôtô mở rộng. Riêng với cơ khí nông - lâm nghiệp, công ty đang cung cấp các giải pháp về cơ giới hóa nông nghiệp cho các nông trường của Hoàng Anh Gia Lai tại Lào và Campuchia. Đồng thời, mở rộng hợp tác để sản xuất kinh doanh máy và thiết bị nông nghiệp, nghiên cứu và phát triển đa dạng các sản phẩm máy và thiết bị phục vụ các khâu canh tác, chăm sóc, thu hoạch lúa, cây ăn trái, cao su và cung cấp các dịch vụ cơ giới khác.",BID,vnexpress:https://vnexpress.net/thaco-dau-tu-phat-trien-san-xuat-phu-tung-oto-va-co-khi-4026906.html
2019-08-28,09:00:00,Danh Việt Group hợp tác Phú Hồng Thịnh đầu tư phát triển dự án tại Bình Dương,"Icon Central là dự án đầu tiên Danh Việt Group tham gia trong vai trò là nhà đầu tư và phát triển dự án tại thị trường bất động sản Bình Dương. DVG là doanh nghiệp chuyên đầu tư bất động sản nhằm xây dựng chuỗi cung ứng toàn diện. DVG là cổ đông lớn của Danh Khôi Việt (DKRV) - một trong những thương hiệu phát triển bất động sản mạnh tại Việt Nam. Đơn vị này sở hữu danh mục sản phẩm gồm dự án Toky Tower, Hado Riverside, Cam Ranh Citygate, Para Grus (KN Paradise)... Ngoài ra trong hệ thống DVG còn có những công ty thành viên gồm Danh Việt Investment, Danh Việt Construction, Danh Việt Real Estate Service. Trong khi đó Phú Hồng Thịnh là một trong những doanh nghiệp tiên phong trong quy hoạch, xây dựng phát triển đô thị và xã hội ở tỉnh Bình Dương. Dự án của đơn vị này được đánh giá cao về cơ sở hạ tầng, tiến độ, tiện ích và pháp lý. Với phương châm hoạt động ""Chung niềm tin - Vững tầm xa"" trên nền tảng phát triển bền vững, sáng tạo và chia sẻ giá trị, DVG đã tìm kiếm những thị trường có tiềm năng lớn, mang lại giá trị thực cho người mua để ở và nhà đầu tư. Sau khi khảo sát tiềm năng thị trường Dĩ An, Bình Dương, DVG hợp tác Phú Hồng Thịnh phát triển dự án Icon Central tại đây. Là thành phố thuộc top 3 thu hút vốn FDI của cả nước, giáp ranh TP HCM, Bình Dương sở hữu nhiều lợi thế để phát triển kinh tế xã hội. Thời gian gần đây, địa phương này đón làn sóng đầu tư bất động sản mạnh mẽ từ hàng loạt các chủ đầu tư lớn. Ông Trần Lê Thanh Hiển - Chủ tịch HĐQT kiêm Tổng giám đốc DVG cho biết hiện thị trường đón nhận nhu cầu lớn về nhà ở của hàng chục nghìn chuyên gia, người lao động sống và làm việc tại gần 30 khu công nghiệp. Đây là nền tảng vững chắc để bất động sản Bình Dương phát triển mạnh mẽ. ""Đó cũng chính là những tiêu chí mà DVG cân nhắc khi lựa chọn thị trường đầu tư hướng đến những dự án có giá trị thật, pháp lý minh bạch"", đại diện doanh nghiệp nói. Đại diện DVG cho biết với Icon Central, doanh nghiệp đặt mục tiêu xây dựng không gian sống quy hoạch đồng bộ, nâng cao chất lượng sống của cư dân tại Bình Dương.",BID,vnexpress:https://vnexpress.net/danh-viet-group-hop-tac-phu-hong-thinh-dau-tu-phat-trien-du-an-tai-binh-duong-3973311.html
2019-02-28,10:00:00,Duy nhất Vietcombank cung ứng dịch vụ tại trung tâm báo chí Thượng đỉnh Mỹ Triều,"Đại diện Vietcombank cho biết, là ngân hàng Việt Nam duy nhất phục vụ tại Trung tâm báo chí của Hội nghị Thượng đỉnh Mỹ - Triều Tiên, ngân hàng đã đặt quầy thu đổi ngoại tệ phục vụ cho nhu cầu thanh toán của các nhà báo quốc tế trong thời gian tác nghiệp tại Việt Nam. Bên cạnh đó, Vietcombank cũng lắp đặt máy ATM với chất lượng theo các tiêu chuẩn quốc tế mới nhất, đáp ứng nhu cầu giao dịch đối với tất cả các loại thẻ quốc tế. Điều này nhằm mang đến sự thuận tiện cho các nhà báo tại Trung tâm,vốn đến từ hàng chục quốc gia và vùng lãnh thổ. Nhân Hội nghị Thượng đỉnh Mỹ - Triều diễn ra trong 2 ngày 27 và 28/2, ước tính có khoảng 3.500 phóng viên từ các cơ quan thông tấn báo chí lớn quốc tế đến Việt Nam. ""Cùng các đơn vị của Thủ đô chuẩn bị những điều kiện tốt nhất đóng góp vào thành công chung của hội nghị, Vietcombank vinh dự là ngân hàng Việt Nam duy nhất phục vụ tại trung tâm báo chí của Hội nghị Thượng đỉnh Mỹ - Triều"", đại diện ngân hàng chia sẻ. Ngoài những chuẩn bị về hệ thống hạ tầng dịch vụ, Vietcombank cũng chung tay trang hoàng đường phố, góp phần mang đến sự thân thiện, mến khách, tô đậm ấn tượng về Hà Nội - thành phố vì hòa bình. Theo đánh giá của các chuyên gia kinh tế, trong lĩnh vực tài chính ngân hàng, Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam (Vietcombank) là một trong những đơn vị ghi được nhiều dấu ấn trong thời gian qua. Cuối năm 2018, đây là ngân hàng Việt Nam duy nhất được cơ quan quản lý Mỹ cấp phép mở văn phòng đại diện tại thành phố New York, tạo cầu nối hỗ trợ các doanh nghiệp Việt trong các quan hệ đầu tư, kinh doanh tại thị trường Mỹ. Mới đây, Vietcombank vào top 30 ngân hàng mạnh nhất châu Á - Thái Bình Dương theo đánh giá của Tạp chíThe Asian Banker. Đến hết năm 2018, tổng tài sản ngân hàng tiếp tục đạt trên một triệu tỷ đồng, lợi nhuận năm 2018 đạt gần 18,400 tỷ đồng, tăng 63,5% so với năm 2017. Vietcombank cũng là ngân hàng lớn đầu tiên tại Việt Nam đưa nợ xấu về dưới 1%, sớm trước 2 năm so với phương án tái cơ cấu đã được Thống đốc Ngân hàng Nhà Nước phê duyệt. Mục tiêu đặt ra của Vietcombank là đến năm 2020 trở thành ngân hàng số một Việt Nam, một trong 100 ngân hàng mạnh nhất khu vực, một trong 300 tập đoàn tài chính ngân hàng lớn nhất thế giới và được quản trị rủi ro theo các thông lệ quốc tế tốt nhất.",VCB,vnexpress:https://vnexpress.net/duy-nhat-vietcombank-cung-ung-dich-vu-tai-trung-tam-bao-chi-thuong-dinh-my-trieu-3887432.html
